date,tenor,term,value
2018-08-15,5Y,5,0.9939232325138055
2018-08-15,7Y,7,0.9865159136720589
2018-08-15,10Y,10,0.9688607453208818
2018-08-15,15Y,15,0.9219606547008887
2018-08-15,20Y,20,0.8661433057248429
2018-08-15,25Y,25,0.8108991383154548
2018-08-15,30Y,30,0.7595813080269216
2018-08-16,1Y,1,0.9997050559370829
2018-08-16,2Y,2,0.9990803947462077
2018-08-16,3Y,3,0.9978967651985917
2018-08-16,4Y,4,0.9960632963657645
2018-08-16,5Y,5,0.9935399612335714
2018-08-16,7Y,7,0.9860104318943819
2018-08-16,10Y,10,0.9681323542328697
2018-08-16,15Y,15,0.9208850644454134
2018-08-16,20Y,20,0.8647588898470756
2018-08-16,25Y,25,0.809402952958962
2018-08-16,30Y,30,0.7579424545191882
2018-08-17,1Y,1,0.9997150518849902
2018-08-17,2Y,2,0.9991153678299186
2018-08-17,3Y,3,0.9980365876579246
2018-08-17,4Y,4,0.9963774725285893
2018-08-17,5Y,5,0.9939878729056458
2018-08-17,7Y,7,0.9866037638284458
2018-08-17,10Y,10,0.9688654427731059
2018-08-17,15Y,15,0.9216422274269801
2018-08-17,20Y,20,0.8655425869238481
2018-08-17,25Y,25,0.8101363728315141
2018-08-17,30Y,30,0.7585886523372587
2018-08-20,1Y,1,0.9997400419435692
2018-08-20,2Y,2,0.9991503278397694
2018-08-20,3Y,3,0.9980814934168848
2018-08-20,4Y,4,0.9964497350501651
2018-08-20,5Y,5,0.9941173047918643
2018-08-20,7Y,7,0.9869010449038939
2018-08-20,10Y,10,0.9693541865962021
2018-08-20,15Y,15,0.9223184814301514
2018-08-20,20Y,20,0.8662317259055723
2018-08-20,25Y,25,0.8108541055333883
2018-08-20,30Y,30,0.7595329105928204
2018-08-21,1Y,1,0.9997450406282622
2018-08-21,2Y,2,0.9991678138657331
2018-08-21,3Y,3,0.9980115035390453
2018-08-21,4Y,4,0.9961902840639738
2018-08-21,5Y,5,0.9937339062903295
2018-08-21,7Y,7,0.9864519494220927
2018-08-21,10Y,10,0.968986911151594
2018-08-21,15Y,15,0.9224659102778487
2018-08-21,20Y,20,0.8670224082975019
2018-08-21,25Y,25,0.8123036214225641
2018-08-21,30Y,30,0.7615845211439166
2018-08-22,1Y,1,0.9997300465675517
2018-08-22,2Y,2,0.9991453371256489
2018-08-22,3Y,3,0.9980215431473349
2018-08-22,4Y,4,0.9962551732345836
2018-08-22,5Y,5,0.9938036023632325
2018-08-22,7Y,7,0.9864665382817203
2018-08-22,10Y,10,0.9687167126768589
2018-08-22,15Y,15,0.9218095776221438
2018-08-22,20Y,20,0.8658787802687182
2018-08-22,25Y,25,0.8106511741204311
2018-08-22,30Y,30,0.7593521157283071
2018-08-23,1Y,1,0.9997350451710202
2018-08-23,2Y,2,0.9991628229625916
2018-08-23,3Y,3,0.998101456483129
2018-08-23,4Y,4,0.99645718982361
2018-08-23,5Y,5,0.9941172669094787
2018-08-23,7Y,7,0.9869009819135519
2018-08-23,10Y,10,0.9694463804153526
2018-08-23,15Y,15,0.9228045489988549
2018-08-23,20Y,20,0.8672103713199923
