date,tenor,term,value
2015-03-01,25Y,25,0.7178270216638468
2015-03-01,30Y,30,0.6542684810945317
2015-04-01,1Y,1,0.9987012500822908
2015-04-01,2Y,2,0.9971123606090065
2015-04-01,3Y,3,0.9948284771849567
2015-04-01,4Y,4,0.991577134431967
2015-04-01,5Y,5,0.9871040491706282
2015-04-01,7Y,7,0.9739690790740347
2015-04-01,10Y,10,0.9449998470793931
2015-04-01,15Y,15,0.8720806079549533
2015-04-01,20Y,20,0.7903797000494673
2015-04-01,25Y,25,0.7162139607830587
2015-04-01,30Y,30,0.6523754782317219
2015-05-01,1Y,1,0.9986912695072379
2015-05-01,2Y,2,0.9972196588753622
2015-05-01,3Y,3,0.9952617854954428
2015-05-01,4Y,4,0.9922922222460926
2015-05-01,5Y,5,0.9879049893157742
2015-05-01,7Y,7,0.9745840898707749
2015-05-01,10Y,10,0.9438323130669799
2015-05-01,15Y,15,0.8652220041674882
2015-05-01,20Y,20,0.7781104574876302
2015-05-01,25Y,25,0.6994148398018667
2015-05-01,30Y,30,0.6314880730773743
2015-06-01,1Y,1,0.998636368210683
2015-06-01,2Y,2,0.9970127734995843
2015-06-01,3Y,3,0.9946942397636528
2015-06-01,4Y,4,0.9910999409536384
2015-06-01,5Y,5,0.9859144960731877
2015-06-01,7Y,7,0.9709246560681285
2015-06-01,10Y,10,0.9384637668394785
2015-06-01,15Y,15,0.8594083572526389
2015-06-01,20Y,20,0.7729396767714865
2015-06-01,25Y,25,0.69497570526569
2015-06-01,30Y,30,0.6277365065956777
2015-07-01,1Y,1,0.9987661255141758
2015-07-01,2Y,2,0.997331739767996
2015-07-01,3Y,3,0.9953511285469079
2015-07-01,4Y,4,0.9923464013856174
2015-07-01,5Y,5,0.9879986744452931
2015-07-01,7Y,7,0.9749127818940481
2015-07-01,10Y,10,0.94415424750837
2015-07-01,15Y,15,0.8661957438247859
2015-07-01,20Y,20,0.7802311058873802
2015-07-01,25Y,25,0.7025550164617922
2015-07-01,30Y,30,0.635419960389549
2015-08-01,1Y,1,0.998895916816854
2015-08-01,2Y,2,0.9976882387570827
2015-08-01,3Y,3,0.9959733574439517
2015-08-01,4Y,4,0.9932003929343236
2015-08-01,5Y,5,0.9890024958533908
2015-08-01,7Y,7,0.9760758241053767
2015-08-01,10Y,10,0.945519273892162
2015-08-01,15Y,15,0.868734714454515
2015-08-01,20Y,20,0.7834333201744269
2015-08-01,25Y,25,0.7058578491832175
2015-08-01,30Y,30,0.6383021755883396
2015-09-01,1Y,1,0.9990157378726049
2015-09-01,2Y,2,0.9979874860489366
2015-09-01,3Y,3,0.996521288501045
2015-09-01,4Y,4,0.9941003391830732
2015-09-01,5Y,5,0.9903511522704325
2015-09-01,7Y,7,0.9787012882423034
2015-09-01,10Y,10,0.9505021653520748
2015-09-01,15Y,15,0.8760966029842611
2015-09-01,20Y,20,0.7931413646233048
2015-09-01,25Y,25,0.7182781402417479
2015-09-01,30Y,30,0.6536903165146023
2015-10-01,1Y,1,0.9990956264814508
2015-10-01,2Y,2,0.9981096529851152
2015-10-01,3Y,3,0.9966756761216752
2015-10-01,4Y,4,0.9944237719149998
2015-10-01,5Y,5,0.9909519364285843
2015-10-01,7Y,7,0.9797607838098056
2015-10-01,10Y,10,0.9525125467469618
2015-10-01,15Y,15,0.8800147947584896
2015-10-01,20Y,20,0.798611472636949
2015-10-01,25Y,25,0.7247514993883534
2015-10-01,30Y,30,0.6607097513120329
2015-11-01,1Y,1,0.9991255833654837
2015-11-01,2Y,2,0.9982893511242257
2015-11-01,3Y,3,0.9972142423206887
2015-11-01,4Y,4,0.9953797381920452
2015-11-01,5Y,5,0.992367770285733
2015-11-01,7Y,7,0.9822545591471775
2015-11-01,10Y,10,0.9564941852087288
2015-11-01,15Y,15,0.88596284435261
2015-11-01,20Y,20,0.8059333262276058
2015-11-01,25Y,25,0.7332191333219699
2015-11-01,30Y,30,0.6700266159600856
2015-12-01,1Y,1,0.9990856346358056
2015-12-01,2Y,2,0.9981121745285568
2015-12-01,3Y,3,0.9968004194788828
2015-12-01,4Y,4,0.9947999368260082
2015-12-01,5Y,5,0.9918074355762075
2015-12-01,7Y,7,0.9823548156260375
2015-12-01,10Y,10,0.9586657983570985
2015-12-01,15Y,15,0.8920806952972258
2015-12-01,20Y,20,0.8151357274448547
2015-12-01,25Y,25,0.7451027271724217
2015-12-01,30Y,30,0.6844499920579279
2016-01-01,1Y,1,1.0001400102571711
2016-01-01,2Y,2,1.000475105065595
2016-01-01,3Y,3,1.000730273746984
2016-01-01,4Y,4,1.0003574969147913
2016-01-01,5Y,5,0.9989591752975355
2016-01-01,7Y,7,0.9925467451442616
2016-01-01,10Y,10,0.9736246917592498
2016-01-01,15Y,15,0.914081778435258
2016-01-01,20Y,20,0.8421938298131916
2016-01-01,25Y,25,0.7754004058820971
2016-01-01,30Y,30,0.7168545861571579
2016-02-01,1Y,1,1.0014463740723718
2016-02-01,2Y,2,1.0036172296812238
2016-02-01,3Y,3,1.0057429222631111
2016-02-01,4Y,4,1.0068773152470454
2016-02-01,5Y,5,1.0067400294885838
2016-02-01,7Y,7,1.002920507710775
2016-02-01,10Y,10,0.9888181486143047
2016-02-01,15Y,15,0.9411556210313177
2016-02-01,20Y,20,0.8808314311146298
2016-02-01,25Y,25,0.8241436302607942
2016-02-01,30Y,30,0.7744452216414169
2016-03-01,1Y,1,1.000910523956821
2016-03-01,2Y,2,1.002400598246075
2016-03-01,3Y,3,1.0038529649856618
2016-03-01,4Y,4,1.004461623476279
2016-03-01,5Y,5,1.0039007988344362
2016-03-01,7Y,7,0.9994460244928056
2016-03-01,10Y,10,0.986129708225999
2016-03-01,15Y,15,0.9489658042053363
2016-03-01,20Y,20,0.9066035352146734
2016-03-01,25Y,25,0.8679679763801145
2016-03-01,30Y,30,0.8343417266216183
2016-04-01,1Y,1,1.0009906370129986
2016-04-01,2Y,2,1.0025009445067319
2016-04-01,3Y,3,1.0038732748446944
2016-04-01,4Y,4,1.0043213303183076
2016-04-01,5Y,5,1.0036349265075453
2016-04-01,7Y,7,0.9992568938436351
2016-04-01,10Y,10,0.9873860775940498
2016-04-01,15Y,15,0.9503712233539519
2016-04-01,20Y,20,0.9069916033873697
2016-04-01,25Y,25,0.8651307685384964
2016-04-01,30Y,30,0.8285303935798708
2016-05-01,1Y,1,1.0011108149300323
2016-05-01,2Y,2,1.0027341725545538
2016-05-01,3Y,3,1.0042901065190162
2016-05-01,4Y,4,1.0050876321789683
2016-05-01,5Y,5,1.0048660261021591
2016-05-01,7Y,7,1.0015890868717525
2016-05-01,10Y,10,0.991326869488488
2016-05-01,15Y,15,0.9596730938911424
2016-05-01,20Y,20,0.9204964955732378
2016-05-01,25Y,25,0.8829543616712262
2016-05-01,30Y,30,0.8486574326523043
2016-06-01,1Y,1,1.0011508790452595
2016-06-01,2Y,2,1.0029872900760464
2016-06-01,3Y,3,1.0051686425202522
2016-06-01,4Y,4,1.00702551974648
2016-06-01,5Y,5,1.008277131841047
2016-06-01,7Y,7,1.0089156254498801
2016-06-01,10Y,10,1.0059089867708402
2016-06-01,15Y,15,0.9930505308827503
2016-06-01,20Y,20,0.9783446859824322
2016-06-01,25Y,25,0.9656478276439094
2016-06-01,30Y,30,0.9546555589024026
2016-07-01,1Y,1,1.0008404801708362
2016-07-01,2Y,2,1.0020949114409075
2016-07-01,3Y,3,1.003621726406777
2016-07-01,4Y,4,1.0050505138382897
2016-07-01,5Y,5,1.0060896435265838
2016-07-01,7Y,7,1.0064554881035248
2016-07-01,10Y,10,1.0015178220460026
2016-07-01,15Y,15,0.9817007324502673
2016-07-01,20Y,20,0.9585128766931336
2016-07-01,25Y,25,0.9393892463923911
2016-07-01,30Y,30,0.9234114776145936
2016-08-01,1Y,1,1.0007703968844366
2016-08-01,2Y,2,1.0019020104397303
2016-08-01,3Y,3,1.0030350044288112
2016-08-01,4Y,4,1.0037103660306625
2016-08-01,5Y,5,1.0037691015473997
2016-08-01,7Y,7,1.001747780882523
2016-08-01,10Y,10,0.9933570118934884
2016-08-01,15Y,15,0.964650030124796
2016-08-01,20Y,20,0.9305648846865532
2016-08-01,25Y,25,0.9002807480811919
2016-08-01,30Y,30,0.8740407789040707
2016-09-01,1Y,1,1.0008454613848061
2016-09-01,2Y,2,1.002165059949812
2016-09-01,3Y,3,1.00357675708228
2016-09-01,4Y,4,1.0046692561585928
2016-09-01,5Y,5,1.0052508746657525
2016-09-01,7Y,7,1.0042393973587167
2016-09-01,10Y,10,0.9961931127105641
2016-09-01,15Y,15,0.9666391553566628
2016-09-01,20Y,20,0.9320050466602392
2016-09-01,25Y,25,0.900618504465079
2016-09-01,30Y,30,0.8732969523359159
2016-10-01,1Y,1,1.000270043656966
2016-10-01,2Y,2,1.0007653030357473
2016-10-01,3Y,3,1.0013108777948414
2016-10-01,4Y,4,1.0016564833543011
2016-10-01,5Y,5,1.0016316604486915
2016-10-01,7Y,7,1.0000546632912093
2016-10-01,10Y,10,0.9920807587034302
2016-10-01,15Y,15,0.9610295045961453
2016-10-01,20Y,20,0.9219191739588586
2016-10-01,25Y,25,0.8850522164106849
2016-10-01,30Y,30,0.8519662989456843
2016-11-01,1Y,1,0.9998800078681672
2016-11-01,2Y,2,0.9995125918148708
2016-11-01,3Y,3,0.9988155344238535
2016-11-01,4Y,4,0.997801778235434
2016-11-01,5Y,5,0.9963846113171837
2016-11-01,7Y,7,0.9920360395618375
2016-11-01,10Y,10,0.9805567110434794
2016-11-01,15Y,15,0.9427026144627919
2016-11-01,20Y,20,0.8956006711702466
2016-11-01,25Y,25,0.8510887116457563
2016-11-01,30Y,30,0.8107869477191358
2016-12-01,1Y,1,0.9999450019968091
2016-12-01,2Y,2,0.9997400187038537
2016-12-01,3Y,3,0.9992051903075447
2016-12-01,4Y,4,0.9982584200419504
2016-12-01,5Y,5,0.9968030571631417
2016-12-01,7Y,7,0.9920347539852966
2016-12-01,10Y,10,0.9788475543288404
2016-12-01,15Y,15,0.9347956187423906
2016-12-01,20Y,20,0.8792384369324369
2016-12-01,25Y,25,0.8268833975157117
2016-12-01,30Y,30,0.7797743511385283
2017-01-01,1Y,1,0.9997150538782736
2017-01-01,2Y,2,0.9992353065204119
2017-01-01,3Y,3,0.9984560650319775
2017-01-01,4Y,4,0.9972055697348111
2017-01-01,5Y,5,0.9953728201997165
2017-01-01,7Y,7,0.9897701869871186
2017-01-01,10Y,10,0.9753698370199178
2017-01-01,15Y,15,0.9296350742418957
2017-01-01,20Y,20,0.8723520582154181
2017-01-01,25Y,25,0.8187715386434457
2017-01-01,30Y,30,0.7713983991358979
2017-02-01,1Y,1,0.9998550141050139
2017-02-01,2Y,2,0.9995900839380839
2017-02-01,3Y,3,0.9990553475776279
2017-02-01,4Y,4,0.998036282194855
2017-02-01,5Y,5,0.9964040631216495
2017-02-01,7Y,7,0.9911587088524328
2017-02-01,10Y,10,0.9770780032493259
2017-02-01,15Y,15,0.9298042433578642
2017-02-01,20Y,20,0.8728754240004758
2017-02-01,25Y,25,0.819654930396298
2017-02-01,30Y,30,0.7728294031714754
2017-03-01,1Y,1,0.999655085400001
2017-03-01,2Y,2,0.9991603873488369
2017-03-01,3Y,3,0.9983462580260917
2017-03-01,4Y,4,0.997046023626025
2017-03-01,5Y,5,0.995158726297066
2017-03-01,7Y,7,0.9894668355310752
2017-03-01,10Y,10,0.9745767049870152
2017-03-01,15Y,15,0.9288459702955394
2017-03-01,20Y,20,0.8733753745254998
2017-03-01,25Y,25,0.8215832551904149
2017-03-01,30Y,30,0.7758661444818755
2017-04-01,1Y,1,0.9998900090743346
2017-04-01,2Y,2,0.9997200403754923
2017-04-01,3Y,3,0.9993201700533942
2017-04-01,4Y,4,0.9985281958543828
2017-04-01,5Y,5,0.9972372973278448
2017-04-01,7Y,7,0.9927988513899065
2017-04-01,10Y,10,0.9796135728564177
2017-04-01,15Y,15,0.937384824740945
2017-04-01,20Y,20,0.8857535012348542
2017-04-01,25Y,25,0.8367373890011709
2017-04-01,30Y,30,0.792781156118477
2017-05-01,1Y,1,0.9997650371853315
2017-05-01,2Y,2,0.9993427174595805
2017-05-01,3Y,3,0.9986208256304732
2017-05-01,4Y,4,0.997499937386228
2017-05-01,5Y,5,0.9958562044692033
2017-05-01,7Y,7,0.9907186148790564
2017-05-01,10Y,10,0.9772859393485597
2017-05-01,15Y,15,0.9352414950905852
2017-05-01,20Y,20,0.882615379233174
2017-05-01,25Y,25,0.8317705107906949
2017-05-01,30Y,30,0.7860070508417992
2017-06-01,1Y,1,0.9997700343327995
2017-06-01,2Y,2,0.9992702432569103
2017-06-01,3Y,3,0.9983511057968699
2017-06-01,4Y,4,0.9969734810922726
2017-06-01,5Y,5,0.9950288718197158
2017-06-01,7Y,7,0.9890901000131915
2017-06-01,10Y,10,0.9747255631892415
2017-06-01,15Y,15,0.9317759275109189
2017-06-01,20Y,20,0.8783427353121366
2017-06-01,25Y,25,0.8262617221913683
2017-06-01,30Y,30,0.7788429777422617
2017-07-01,1Y,1,0.9998450128518737
2017-07-01,2Y,2,0.9993601569559198
2017-07-01,3Y,3,0.9983859514499579
2017-07-01,4Y,4,0.9968984186924578
2017-07-01,5Y,5,0.994864177836392
2017-07-01,7Y,7,0.9889501797863397
2017-07-01,10Y,10,0.9747134129728456
2017-07-01,15Y,15,0.9311207623899511
2017-07-01,20Y,20,0.8763542962707292
2017-07-01,25Y,25,0.822322994194184
2017-07-01,30Y,30,0.7723994591416024
2017-08-01,1Y,1,1.0000500025876335
2017-08-01,2Y,2,0.9998974918985882
2017-08-01,3Y,3,0.999415047718672
2017-08-01,4Y,4,0.9985255173348163
2017-08-01,5Y,5,0.9971721429289019
2017-08-01,7Y,7,0.9927398329198909
2017-08-01,10Y,10,0.9803073365046041
2017-08-01,15Y,15,0.9384241915474784
2017-08-01,20Y,20,0.8839757164755312
2017-08-01,25Y,25,0.8294161390582108
2017-08-01,30Y,30,0.7787232373979794
2017-09-01,1Y,1,0.9999300005121958
2017-09-01,2Y,2,0.9995375639717244
2017-09-01,3Y,3,0.9986855537886908
2017-09-01,4Y,4,0.9972923660490571
2017-09-01,5Y,5,0.9952771552187489
2017-09-01,7Y,7,0.9889720307238025
2017-09-01,10Y,10,0.9729898097408366
2017-09-01,15Y,15,0.9267504555732813
2017-09-01,20Y,20,0.8709379649992022
2017-09-01,25Y,25,0.8178333319499026
2017-09-01,30Y,30,0.7666082220529742
2017-10-01,1Y,1,0.9999100022246119
2017-10-01,2Y,2,0.9994675872369757
2017-10-01,3Y,3,0.9985257224119253
2017-10-01,4Y,4,0.9970653999900349
2017-10-01,5Y,5,0.9950332279938627
2017-10-01,7Y,7,0.98907429903527
2017-10-01,10Y,10,0.9746967452988132
2017-10-01,15Y,15,0.9281136500671147
2017-10-01,20Y,20,0.8679057088474881
2017-10-01,25Y,25,0.8131820646092248
2017-10-01,30Y,30,0.7628230609672952
2017-11-01,1Y,1,0.9998650090960446
2017-11-01,2Y,2,0.9993776351241642
2017-11-01,3Y,3,0.9984309090695863
2017-11-01,4Y,4,0.9970656168060424
2017-11-01,5Y,5,0.9951531919276697
2017-11-01,7Y,7,0.9893468020325002
2017-11-01,10Y,10,0.9747146615874596
2017-11-01,15Y,15,0.9284206183868298
2017-11-01,20Y,20,0.8688940676963592
2017-11-01,25Y,25,0.8154478096100797
2017-11-01,30Y,30,0.7663998029797058
2017-12-01,1Y,1,0.9997850269215539
2017-12-01,2Y,2,0.9992777370981774
2017-12-01,3Y,3,0.9983910596703751
2017-12-01,4Y,4,0.9970657808095227
2017-12-01,5Y,5,0.9951833521614506
2017-12-01,7Y,7,0.9884332241293737
2017-12-01,10Y,10,0.9746077214724467
2017-12-01,15Y,15,0.9277317591484501
2017-12-01,20Y,20,0.8679947535508555
2017-12-01,25Y,25,0.8172578588503414
2017-12-01,30Y,30,0.7706786331157003
2018-01-01,1Y,1,0.9997450378255046
2018-01-01,2Y,2,0.9990703633675113
2018-01-01,3Y,3,0.9978768199457961
2018-01-01,4Y,4,0.996238011289881
2018-01-01,5Y,5,0.9941729898094179
2018-01-01,7Y,7,0.987498622409067
2018-01-01,10Y,10,0.9716160898961117
2018-01-01,15Y,15,0.9262115864689678
2018-01-01,20Y,20,0.8706174062112957
2018-01-01,25Y,25,0.8154565792025368
2018-01-01,30Y,30,0.7644769872645646
2018-02-01,1Y,1,0.9997850236091597
2018-02-01,2Y,2,0.9991652896713995
2018-02-01,3Y,3,0.9981064498520139
2018-02-01,4Y,4,0.9966468606147707
2018-02-01,5Y,5,0.994645607631041
2018-02-01,7Y,7,0.9885949459857527
2018-02-01,10Y,10,0.9737048193441459
2018-02-01,15Y,15,0.9316211145751281
2018-02-01,20Y,20,0.8804928504135028
2018-02-01,25Y,25,0.8300322466860535
2018-02-01,30Y,30,0.7832377606808383
2018-03-01,1Y,1,0.9997400419435692
2018-03-01,2Y,2,0.9991878122076836
2018-03-01,3Y,3,0.9982163192941941
2018-03-01,4Y,4,0.9967940122001745
2018-03-01,5Y,5,0.9948797679043145
2018-03-01,7Y,7,0.9894935475086873
2018-03-01,10Y,10,0.9746459474828862
2018-03-01,15Y,15,0.9332286437095277
2018-03-01,20Y,20,0.8824374869804099
2018-03-01,25Y,25,0.8318095055377505
2018-03-01,30Y,30,0.7845943918192343
2018-04-01,1Y,1,0.9997750290523345
2018-04-01,2Y,2,0.9992502587150435
2018-04-01,3Y,3,0.9983661144926473
2018-04-01,4Y,4,0.9970583432775577
2018-04-01,5Y,5,0.9951983967796494
2018-04-01,7Y,7,0.989484347139069
2018-04-01,10Y,10,0.9750904354728827
2018-04-01,15Y,15,0.9338181110579703
2018-04-01,20Y,20,0.8828729004387554
2018-04-01,25Y,25,0.8320023658272845
2018-04-01,30Y,30,0.7845243177959335
2018-05-01,1Y,1,0.9997300465675517
2018-05-01,2Y,2,0.9991828211100947
2018-05-01,3Y,3,0.9982463071478954
2018-05-01,4Y,4,0.996878847575654
2018-05-01,5Y,5,0.9949743792965814
2018-05-01,7Y,7,0.9892449173569675
2018-05-01,10Y,10,0.9748108382366117
2018-05-01,15Y,15,0.9340511804172916
2018-05-01,20Y,20,0.8842079434864606
2018-05-01,25Y,25,0.834531686710363
2018-05-01,30Y,30,0.788164413041506
2018-06-01,1Y,1,0.9998350143141174
2018-06-01,2Y,2,0.9993626680115771
2018-06-01,3Y,3,0.9985108711644364
2018-06-01,4Y,4,0.9972627973828171
2018-06-01,5Y,5,0.9954722352923568
2018-06-01,7Y,7,0.9897843240726184
2018-06-01,10Y,10,0.97559348273855
2018-06-01,15Y,15,0.9354649437198121
2018-06-01,20Y,20,0.8862755890551931
2018-06-01,25Y,25,0.8368817824062587
2018-06-01,30Y,30,0.7905990777998694
2018-07-01,1Y,1,0.9997850269215539
2018-07-01,2Y,2,0.9992402501712269
2018-07-01,3Y,3,0.998256215955379
2018-07-01,4Y,4,0.9967713838212778
2018-07-01,5Y,5,0.9946101962035677
2018-07-01,7Y,7,0.987788851721618
2018-07-01,10Y,10,0.9709666234731231
2018-07-01,15Y,15,0.926395746981216
2018-07-01,20Y,20,0.8730782079180075
2018-07-01,25Y,25,0.8202863623781022
2018-07-01,30Y,30,0.7713695569489782
2018-08-01,1Y,1,0.9996950590612191
2018-08-01,2Y,2,0.9990454262507469
2018-08-01,3Y,3,0.9978968368810339
2018-08-01,4Y,4,0.9961531507376853
2018-08-01,5Y,5,0.9936744378936847
2018-08-01,7Y,7,0.9861239100649128
2018-08-01,10Y,10,0.9681308459685425
2018-08-01,15Y,15,0.9209105761939257
2018-08-01,20Y,20,0.8648963220550004
2018-08-01,25Y,25,0.8096195717528154
2018-08-01,30Y,30,0.7581867904686761
2018-09-01,1Y,1,0.9996850611261486
2018-09-01,2Y,2,0.9989504927007344
2018-09-01,3Y,3,0.9976372771998007
2018-09-01,4Y,4,0.9957045514670273
2018-09-01,5Y,5,0.9929878005829063
2018-09-01,7Y,7,0.9848176527784214
2018-09-01,10Y,10,0.9660501071812881
2018-09-01,15Y,15,0.9179722158702824
2018-09-01,20Y,20,0.8608692695410144
2018-09-01,25Y,25,0.8040120370646673
2018-09-01,30Y,30,0.7509291867665168
2018-10-01,1Y,1,0.9997850292744038
2018-10-01,2Y,2,0.9992252440825694
2018-10-01,3Y,3,0.9980963653693044
2018-10-01,4Y,4,0.9963847421168579
2018-10-01,5Y,5,0.9940025565541742
2018-10-01,7Y,7,0.9865941533959895
2018-10-01,10Y,10,0.9684833175297882
2018-10-01,15Y,15,0.9199138720799036
2018-10-01,20Y,20,0.8619395175695441
2018-10-01,25Y,25,0.8046724767450218
2018-10-01,30Y,30,0.7513994226804968
2018-11-01,1Y,1,0.9999899996624619
2018-11-01,2Y,2,0.9997625069590553
2018-11-01,3Y,3,0.9992051736637596
2018-11-01,4Y,4,0.9982333964021973
2018-11-01,5Y,5,0.9966781531870502
2018-11-01,7Y,7,0.9913104138723514
2018-11-01,10Y,10,0.9762048554017442
2018-11-01,15Y,15,0.9318920225752662
2018-11-01,20Y,20,0.8771565819741716
2018-11-01,25Y,25,0.8223535547186199
2018-11-01,30Y,30,0.7713894737967331
2018-12-01,1Y,1,1.000120010419552
2018-12-01,2Y,2,1.0001875241116882
2018-12-01,3Y,3,1.0001050092809345
2018-12-01,4Y,4,0.9998149615612135
2018-12-01,5Y,5,0.9991499505246244
2018-12-01,7Y,7,0.9956578543668972
2018-12-01,10Y,10,0.9831668757102155
2018-12-01,15Y,15,0.9442581265699287
2018-12-01,20Y,20,0.8957169090550989
2018-12-01,25Y,25,0.8470182537694305
2018-12-01,30Y,30,0.8013849729586149
2019-01-01,1Y,1,1.0002750536436609
2019-01-01,2Y,2,1.00062522694193
2019-01-01,3Y,3,1.0009555162941535
2019-01-01,4Y,4,1.0010606947407863
2019-01-01,5Y,5,1.0007254070639913
2019-01-01,7Y,7,0.9979236685253977
2019-01-01,10Y,10,0.9865052770233016
2019-01-01,15Y,15,0.9503471475062163
2019-01-01,20Y,20,0.9051851162278669
2019-01-01,25Y,25,0.8595491459321809
2019-01-01,30Y,30,0.8167249700940022
2019-02-01,1Y,1,1.0003200673066341
2019-02-01,2Y,2,1.0007678352571945
2019-02-01,3Y,3,1.0011457480153545
2019-02-01,4Y,4,1.0011683728730838
2019-02-01,5Y,5,1.0005201538869621
2019-02-01,7Y,7,0.9966287215236448
2019-02-01,10Y,10,0.983877029976614
2019-02-01,15Y,15,0.9468813014398854
2019-02-01,20Y,20,0.9019133681116753
2019-02-01,25Y,25,0.85738514702373
2019-02-01,30Y,30,0.8160075984517396
2019-03-01,1Y,1,1.0004551333735308
2019-03-01,2Y,2,1.0012408043208203
2019-03-01,3Y,3,1.0020772448325133
2019-03-01,4Y,4,1.0025035270470863
2019-03-01,5Y,5,1.0023787283700538
2019-03-01,7Y,7,0.9999692437921117
2019-03-01,10Y,10,0.9902680429530866
2019-03-01,15Y,15,0.9593197598561797
2019-03-01,20Y,20,0.9208115436428949
2019-03-01,25Y,25,0.8826040883091922
2019-03-01,30Y,30,0.8470859874115859
2019-04-01,1Y,1,1.0002800514086019
2019-04-01,2Y,2,1.00070277280633
2019-04-01,3Y,3,1.0011557100465358
2019-04-01,4Y,4,1.0013986051999102
2019-04-01,5Y,5,1.0011158586829483
2019-04-01,7Y,7,0.9983124031396239
2019-04-01,10Y,10,0.9880177214840336
2019-04-01,15Y,15,0.95541014724993
2019-04-01,20Y,20,0.914869637014989
2019-04-01,25Y,25,0.8743566118609772
2019-04-01,30Y,30,0.8362510283574157
2019-05-01,1Y,1,1.0004101069384452
2019-05-01,2Y,2,1.0011356683222465
2019-05-01,3Y,3,1.0019619595406883
2019-05-01,4Y,4,1.0024958551508933
2019-05-01,5Y,5,1.00254395447821
2019-05-01,7Y,7,1.0007807363339276
2019-05-01,10Y,10,0.9923634494860937
2019-05-01,15Y,15,0.9641160608680308
2019-05-01,20Y,20,0.9279751859079465
2019-05-01,25Y,25,0.8918468338975584
2019-05-01,30Y,30,0.8579866862933122
2019-06-01,1Y,1,1.001015715696125
2019-06-01,2Y,2,1.002370717896652
2019-06-01,3Y,3,1.0038880995327408
2019-06-01,4Y,4,1.0052446588896538
2019-06-01,5Y,5,1.0060857210483112
2019-06-01,7Y,7,1.0054729807512823
2019-06-01,10Y,10,0.9983046237970894
2019-06-01,15Y,15,0.9737688076792267
2019-06-01,20Y,20,0.9433338251358406
2019-06-01,25Y,25,0.9131115818710395
2019-06-01,30Y,30,0.8845295443768785
2019-07-01,1Y,1,1.000960645179139
2019-07-01,2Y,2,1.0022078156371121
2019-07-01,3Y,3,1.0035769288451108
2019-07-01,4Y,4,1.004802396126464
2019-07-01,5Y,5,1.0056377442849274
2019-07-01,7Y,7,1.0054969655486785
2019-07-01,10Y,10,0.9996833749355399
2019-07-01,15Y,15,0.9777332539242322
2019-07-01,20Y,20,0.9496709594240261
2019-07-01,25Y,25,0.9214160866472311
2019-07-01,30Y,30,0.8944683584606664
2019-08-01,1Y,1,1.0012410615789678
2019-08-01,2Y,2,1.002942409724335
2019-08-01,3Y,3,1.0048575598038756
2019-08-01,4Y,4,1.0066984216449573
2019-08-01,5Y,5,1.008331474725119
2019-08-01,7Y,7,1.0103518408004113
2019-08-01,10Y,10,1.0084513045123082
2019-08-01,15Y,15,0.9964691641899714
2019-08-01,20Y,20,0.981391070877286
2019-08-01,25Y,25,0.9663175704718993
2019-08-01,30Y,30,0.9513260752101358
2019-09-01,1Y,1,1.0014164096403793
2019-09-01,2Y,2,1.0032711485593007
2019-09-01,3Y,3,1.0053202746995527
2019-09-01,4Y,4,1.00705190560669
2019-09-01,5Y,5,1.0081626823865297
2019-09-01,7Y,7,1.0083924639081097
2019-09-01,10Y,10,1.0025856340621002
2019-09-01,15Y,15,0.9821142076409196
2019-09-01,20Y,20,0.9557823468514852
2019-09-01,25Y,25,0.9277662683515325
2019-09-01,30Y,30,0.8992483680758749
2019-10-01,1Y,1,1.001105868617933
2019-10-01,2Y,2,1.0026188584978266
2019-10-01,3Y,3,1.0042346981673422
2019-10-01,4Y,4,1.0053786217773637
2019-10-01,5Y,5,1.0060816765563623
2019-10-01,7Y,7,1.005940224041683
2019-10-01,10Y,10,1.000399812480088
2019-10-01,15Y,15,0.9823096346845501
2019-10-01,20Y,20,0.9598780027299415
2019-10-01,25Y,25,0.9361958098099348
2019-10-01,30Y,30,0.9124139739060182
2019-11-01,1Y,1,1.0004951668878859
2019-11-01,2Y,2,1.0013284152205246
2019-11-01,3Y,3,1.0021524432767828
2019-11-01,4Y,4,1.0024385128340925
2019-11-01,5Y,5,1.0023688290681365
2019-11-01,7Y,7,1.0009602269690543
2019-11-01,10Y,10,0.9939693950330392
2019-11-01,15Y,15,0.9726040460676206
2019-11-01,20Y,20,0.9461106246237573
2019-11-01,25Y,25,0.9182626067003049
2019-11-01,30Y,30,0.8905529540441919
2019-12-01,1Y,1,1.0000500018750624
2019-12-01,2Y,2,1.000212512369285
2019-12-01,3Y,3,1.000475090927512
2019-12-01,4Y,4,1.0005126303810141
2019-12-01,5Y,5,1.0001249589043022
2019-12-01,7Y,7,0.997858928569496
2019-12-01,10Y,10,0.9903907542377276
2019-12-01,15Y,15,0.9690895099274718
2019-12-01,20Y,20,0.9409591899887145
2019-12-01,25Y,25,0.9122115982707927
2019-12-01,30Y,30,0.8841137158038352
2020-01-01,1Y,1,1.0004451124176337
2020-01-01,2Y,2,1.001228301243595
2020-01-01,3Y,3,1.0020321575859694
2020-01-01,4Y,4,1.0027614640980902
2020-01-01,5Y,5,1.0033459950839894
2020-01-01,7Y,7,1.0033223663972743
2020-01-01,10Y,10,0.998816382111736
2020-01-01,15Y,15,0.9815621488410176
2020-01-01,20Y,20,0.9590588403365504
2020-01-01,25Y,25,0.9351309057462144
